entry	symbol	decompile_status	decompile_file	file_present	evidence_class	research_status	next_action	textual_callers_count	textual_callers	textual_callees_count	textual_callees	source_cpp_h_references	callgraph_basis	ghidra_catalog_present	ghidra_calling_convention	ghidra_signature	ghidra_body_min	ghidra_body_max	ghidra_body_address_count	ghidra_is_thunk	ghidra_thunk_target	ghidra_direct_callers_count	ghidra_direct_callers	ghidra_direct_callees_count	ghidra_direct_callees	ghidra_incoming_ref_count	ghidra_incoming_flow_refs	ghidra_incoming_data_refs	ghidra_incoming_other_refs
00596F72	FUN_00596f72	ok	00596f72_FUN_00596f72.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005906A7	1	FUN_0059B76A	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00596f72(void)	00596F72	00596FB4	67	false		1	005906A7:FUN_005906a7	2	0059B76A:FUN_0059b76a;EXTERNAL:00000007:GetCurrentDirectoryA	1	1	0	0
00596FB5	FUN_00596fb5	ok	00596fb5_FUN_00596fb5.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005906A7	1	FUN_0059B2E2	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00596fb5(void)	00596FB5	0059702F	123	false		1	005906A7:FUN_005906a7	1	0059B2E2:FUN_0059b2e2	1	1	0	0
00597030	FUN_00597030	ok	00597030_FUN_00597030.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005906A7	3	FUN_00596AAD;FUN_00596B0E;FUN_0059A5C0	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00597030(void)	00597030	005970C4	149	false		1	005906A7:FUN_005906a7	3	00596AAD:FUN_00596aad;00596B0E:FUN_00596b0e;0059A5C0:FUN_0059a5c0	2	2	0	0
005970C5	FUN_005970c5	ok	005970c5_FUN_005970c5.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_005909D2;FUN_00590A68	7	FUN_005912AD;FUN_00597AEA;FUN_00597B21;FUN_00597B3B;FUN_00597B52;FUN_005980EA;FUN_0059B8A5	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_005970c5(void)	005970C5	00597AE9	2597	false		2	005909D2:FUN_005909d2;00590A68:FUN_00590a68	11	0058F020:_memset;005912AD:FUN_005912ad;00597AEA:FUN_00597aea;00597B21:FUN_00597b21;00597B3B:FUN_00597b3b;00597B52:FUN_00597b52;005980EA:FUN_005980ea;00598160:__allmul;0059ACA9:FUN_0059aca9;0059B8A5:FUN_0059b8a5;0059B9D0:__allshl	2	2	0	0
00597AEA	FUN_00597aea	ok	00597aea_FUN_00597aea.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005970C5	1	FUN_005980EA	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00597aea(void)	00597AEA	00597B20	55	false		1	005970C5:FUN_005970c5	1	005980EA:FUN_005980ea	2	2	0	0
00597B21	FUN_00597b21	ok	00597b21_FUN_00597b21.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_005970C5;FUN_00597B52	1	FUN_00597B76	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00597b21(void)	00597B21	00597B3A	26	false		2	005970C5:FUN_005970c5;00597B52:FUN_00597b52	1	00597B76:FUN_00597b76	18	18	0	0
00597B3B	FUN_00597b3b	ok	00597b3b_FUN_00597b3b.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005970C5	1	FUN_0059B9EF	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00597b3b(void)	00597B3B	00597B51	23	false		1	005970C5:FUN_005970c5	1	0059B9EF:FUN_0059b9ef	10	10	0	0
00597B52	FUN_00597b52	ok	00597b52_FUN_00597b52.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005970C5	2	FUN_005912AD;FUN_00597B21	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00597b52(void)	00597B52	00597B75	36	false		1	005970C5:FUN_005970c5	2	005912AD:FUN_005912ad;00597B21:FUN_00597b21	2	2	0	0
00597B76	FUN_00597b76	ok	00597b76_FUN_00597b76.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	3	FUN_00590A06;FUN_00590D97;FUN_00597B21	2	FUN_0058F8C9;FUN_0059AD7D	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00597b76(void)	00597B76	00597C51	220	false		3	00590A06:FUN_00590a06;00590D97:FUN_00590d97;00597B21:FUN_00597b21	2	0058F8C9:FUN_0058f8c9;0059AD7D:FUN_0059ad7d	3	3	0	0
00597C52	FUN_00597c52	ok	00597c52_FUN_00597c52.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005927AC	2	FUN_00593D53;FUN_00597D90	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00597c52(void)	00597C52	00597D8F	318	false		1	005927AC:entry	3	00593D53:FUN_00593d53;00597D90:FUN_00597d90;EXTERNAL:0000001B:UnhandledExceptionFilter	1	1	0	0
00597D90	FUN_00597d90	ok	00597d90_FUN_00597d90.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00597C52	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00597d90(void)	00597D90	00597DC9	58	false		1	00597C52:FUN_00597c52	0		1	1	0	0
00597E3C	FUN_00597e3c	ok	00597e3c_FUN_00597e3c.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00597e3c(void)	00597E3C	00597E44	9	false		0		0		1	1	0	0
00597E80	__cintrindisp2	ok	00597e80___cintrindisp2.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		1	FUN_00597F4A	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined __cintrindisp2(void)	00597E80	00597EBD	62	false		0		2	00595337:__trandisp2;00597F4A:FUN_00597f4a	0	0	0	0
00597EBE	__cintrindisp1	ok	00597ebe___cintrindisp1.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		1	FUN_00597F4A	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined __cintrindisp1(void)	00597EBE	00597EFA	61	false		0		2	005952D0:__trandisp1;00597F4A:FUN_00597f4a	0	0	0	0
00597EFB	__ctrandisp2	ok	00597efb___ctrandisp2.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		1	FUN_00597F43	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined __ctrandisp2(void)	00597EFB	00597F42	72	false		1	005910B0:FUN_005910b0	3	00595337:__trandisp2;00597F43:FUN_00597f43;005980AE:__fload	1	1	0	0
00597F43	FUN_00597f43	ok	00597f43_FUN_00597f43.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_00597EFB;FUN_0059807B	1	FUN_0059AFF6	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00597f43(void)	00597F43	00597F49	7	false		2	00597EFB:__ctrandisp2;0059807B:__ctrandisp1	0		2	2	0	0
00597F4A	FUN_00597f4a	ok	00597f4a_FUN_00597f4a.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_00597E80;FUN_00597EBE	1	FUN_0059AFF6	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00597f4a(void)	00597F4A	0059807A	305	false		2	00597E80:__cintrindisp2;00597EBE:__cintrindisp1	1	0059AFF6:FUN_0059aff6	2	2	0	0
0059807B	__ctrandisp1	ok	0059807b___ctrandisp1.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		1	FUN_00597F43	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined __ctrandisp1(void)	0059807B	005980AD	51	false		1	00592310:FUN_00592310	3	005952D0:__trandisp1;00597F43:FUN_00597f43;005980AE:__fload	1	1	0	0
005980AE	__fload	ok	005980ae___fload.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined __fload(void)	005980AE	005980E9	60	false		2	00597EFB:__ctrandisp2;0059807B:__ctrandisp1	0		3	3	0	0
005980EA	FUN_005980ea	ok	005980ea_FUN_005980ea.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	13	FUN_005910CF;FUN_00591165;FUN_00591258;FUN_00591280;FUN_005912AD;FUN_005912D5;FUN_00593078;FUN_005970C5;FUN_00597AEA;FUN_0059A669;FUN_0059B0DD;FUN_0059B7D9;FUN_0059CD32	1	FUN_0059BA5D	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_005980ea(void)	005980EA	0059815E	117	false		13	005910CF:FUN_005910cf;00591165:FUN_00591165;00591258:FUN_00591258;00591280:FUN_00591280;005912AD:FUN_005912ad;005912D5:FUN_005912d5;00593078:FUN_00593078;005970C5:FUN_005970c5;00597AEA:FUN_00597aea;0059A669:FUN_0059a669;0059B0DD:FUN_0059b0dd;0059B7D9:FUN_0059b7d9;0059CD32:FUN_0059cd32	1	0059BA5D:FUN_0059ba5d	29	29	0	0
00598160	__allmul	ok	00598160___allmul.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined __allmul(void)	00598160	00598193	52	false		2	00591165:FUN_00591165;005970C5:FUN_005970c5	0		2	2	0	0
00598194	FUN_00598194	ok	00598194_FUN_00598194.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_00591303;FUN_00592F0D	3	FUN_00594C1D;FUN_0059874A;FUN_005989AD	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00598194(void)	00598194	005981E7	84	false		2	00591303:FUN_00591303;00592F0D:FUN_00592f0d	3	00594C1D:FUN_00594c1d;0059874A:FUN_0059874a;005989AD:FUN_005989ad	2	2	0	0
005981E8	FUN_005981e8	ok	005981e8_FUN_005981e8.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_00591303;FUN_00592F0D	6	FUN_00598280;FUN_00598533;FUN_0059874A;FUN_005987D2;FUN_0059881F;FUN_005989AD	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_005981e8(void)	005981E8	0059827F	152	false		2	00591303:FUN_00591303;00592F0D:FUN_00592f0d	6	00598280:FUN_00598280;00598533:FUN_00598533;0059874A:FUN_0059874a;005987D2:FUN_005987d2;0059881F:FUN_0059881f;005989AD:FUN_005989ad	2	2	0	0
00598280	FUN_00598280	ok	00598280_FUN_00598280.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_005981E8;FUN_0059AFF6	2	FUN_00598990;FUN_0059899E	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00598280(void)	00598280	00598532	691	false		2	005981E8:FUN_005981e8;0059AFF6:FUN_0059aff6	3	00598990:FUN_00598990;0059899E:FUN_0059899e;EXTERNAL:0000001A:RaiseException	2	2	0	0
00598533	FUN_00598533	ok	00598533_FUN_00598533.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_005981E8;FUN_0059AFF6	2	FUN_005988CF;FUN_005989D0	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00598533(void)	00598533	00598749	535	false		2	005981E8:FUN_005981e8;0059AFF6:FUN_0059aff6	2	005988CF:FUN_005988cf;005989D0:FUN_005989d0	2	2	0	0
0059874A	FUN_0059874a	ok	0059874a_FUN_0059874a.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_00598194;FUN_005981E8	4	FUN_005840EE;FUN_005987D2;FUN_005987FA;FUN_005989AD	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0059874a(void)	0059874A	005987D1	136	false		2	00598194:FUN_00598194;005981E8:FUN_005981e8	4	005840EE:FUN_005840ee;005987D2:FUN_005987d2;005987FA:FUN_005987fa;005989AD:FUN_005989ad	2	2	0	0
005987D2	FUN_005987d2	ok	005987d2_FUN_005987d2.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	3	FUN_005981E8;FUN_0059874A;FUN_0059AFF6	1	FUN_00594C1D	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_005987d2(void)	005987D2	005987F9	40	false		3	005981E8:FUN_005981e8;0059874A:FUN_0059874a;0059AFF6:FUN_0059aff6	1	00594C1D:FUN_00594c1d	4	4	0	0
005987FA	FUN_005987fa	ok	005987fa_FUN_005987fa.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_0059874A	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_005987fa(void)	005987FA	0059881E	37	false		1	0059874A:FUN_0059874a	0		1	1	0	0
0059881F	FUN_0059881f	ok	0059881f_FUN_0059881f.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005981E8	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0059881f(void)	0059881F	0059884B	45	false		1	005981E8:FUN_005981e8	0		1	1	0	0
0059884C	FUN_0059884c	ok	0059884c_FUN_0059884c.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005988CF	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0059884c(void)	0059884C	00598874	41	false		1	005988CF:FUN_005988cf	0		2	2	0	0
00598875	FUN_00598875	ok	00598875_FUN_00598875.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	3	FUN_00591303;FUN_005929FF;FUN_00592F0D	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00598875(void)	00598875	005988CE	90	false		3	00591303:FUN_00591303;005929FF:FUN_005929ff;00592F0D:FUN_00592f0d	0		3	3	0	0
005988CF	FUN_005988cf	ok	005988cf_FUN_005988cf.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00598533	1	FUN_0059884C	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_005988cf(void)	005988CF	0059898F	193	false		1	00598533:FUN_00598533	1	0059884C:FUN_0059884c	1	1	0	0
00598990	FUN_00598990	ok	00598990_FUN_00598990.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00598280	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00598990(void)	00598990	0059899D	14	false		1	00598280:FUN_00598280	0		1	1	0	0
0059899E	FUN_0059899e	ok	0059899e_FUN_0059899e.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00598280	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0059899e(void)	0059899E	005989AC	15	false		1	00598280:FUN_00598280	0		1	1	0	0
005989AD	FUN_005989ad	ok	005989ad_FUN_005989ad.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	6	FUN_00591303;FUN_00592F0D;FUN_00598194;FUN_005981E8;FUN_0059874A;FUN_0059AFF6	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_005989ad(void)	005989AD	005989CF	35	false		6	00591303:FUN_00591303;00592F0D:FUN_00592f0d;00598194:FUN_00598194;005981E8:FUN_005981e8;0059874A:FUN_0059874a;0059AFF6:FUN_0059aff6	0		12	12	0	0
005989D0	FUN_005989d0	ok	005989d0_FUN_005989d0.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00598533	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_005989d0(void)	005989D0	00598A25	86	false		1	00598533:FUN_00598533	0		5	5	0	0
00598A26	FUN_00598a26	ok	00598a26_FUN_00598a26.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_00591494;FUN_00596E0B	3	FUN_00596AAD;FUN_00596B0E;FUN_00598A54	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00598a26(void)	00598A26	00598A53	46	false		2	00591494:FUN_00591494;00596E0B:FUN_00596e0b	3	00596AAD:FUN_00596aad;00596B0E:FUN_00596b0e;00598A54:FUN_00598a54	2	2	0	0
00598A54	FUN_00598a54	ok	00598a54_FUN_00598a54.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00598A26	6	FUN_0058EE20;FUN_0058FFD8;FUN_005910CF;FUN_00596AAD;FUN_00596B0E;FUN_0059BBA6	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00598a54(void)	00598A54	00598CDA	647	false		1	00598A26:FUN_00598a26	12	0058EE20:FUN_0058ee20;0058EF10:_strlen;0058EF90:_strcmp;0058F0F0:_strncpy;0058FE9E:_malloc;0058FFD8:FUN_0058ffd8;005910CF:FUN_005910cf;00596AAD:FUN_00596aad;00596B0E:FUN_00596b0e;0059BBA6:FUN_0059bba6;EXTERNAL:00000042:GetTimeZoneInformation;EXTERNAL:00000069:WideCharToMultiByte	1	1	0	0
00598CDB	FUN_00598cdb	ok	00598cdb_FUN_00598cdb.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_00591494;FUN_00596E0B	3	FUN_00596AAD;FUN_00596B0E;FUN_00598CFC	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00598cdb(void)	00598CDB	00598CFB	33	false		2	00591494:FUN_00591494;00596E0B:FUN_00596e0b	3	00596AAD:FUN_00596aad;00596B0E:FUN_00596b0e;00598CFC:FUN_00598cfc	3	3	0	0
00598CFC	FUN_00598cfc	ok	00598cfc_FUN_00598cfc.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00598CDB	1	FUN_00598EA8	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00598cfc(void)	00598CFC	00598EA7	428	false		1	00598CDB:FUN_00598cdb	1	00598EA8:FUN_00598ea8	1	1	0	0
00598EA8	FUN_00598ea8	ok	00598ea8_FUN_00598ea8.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00598CFC	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00598ea8(void)	00598EA8	00598FE7	320	false		1	00598CFC:FUN_00598cfc	0		4	4	0	0
00598FE8	FUN_00598fe8	ok	00598fe8_FUN_00598fe8.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00591494	1	FUN_00593D53	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00598fe8(void)	00598FE8	005990F1	266	false		1	00591494:FUN_00591494	2	0058FE9E:_malloc;00593D53:FUN_00593d53	3	3	0	0
00599173	FUN_00599173	ok	00599173_FUN_00599173.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_00591F0B;FUN_0059DA5C	14	FUN_0058F220;FUN_0058FFD8;FUN_00595683;FUN_005958B8;FUN_005958E3;FUN_00595C0C;FUN_005960C1;FUN_00596613;FUN_0059666A;FUN_005966AF;FUN_005969DB;FUN_00596AAD;FUN_005992FE;FUN_0059944C	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00599173(void)	00599173	005994A1	781	false		2	00591F0B:FUN_00591f0b;0059DA5C:FUN_0059da5c	17	0058F220:FUN_0058f220;0058FE9E:_malloc;0058FFD8:FUN_0058ffd8;00595683:FUN_00595683;005958B8:FUN_005958b8;005958E3:FUN_005958e3;00595C0C:FUN_00595c0c;005960C1:FUN_005960c1;00596613:FUN_00596613;0059666A:FUN_0059666a;005966AF:FUN_005966af;005969DB:FUN_005969db;00596AAD:FUN_00596aad;005992FE:FUN_005992fe;0059944C:FUN_0059944c;EXTERNAL:0000001E:HeapReAlloc;EXTERNAL:0000004E:HeapAlloc	3	3	0	0
005992FE	FUN_005992fe	ok	005992fe_FUN_005992fe.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00599173	1	FUN_00596B0E	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_005992fe(void)	005992FE	00599306	9	false		1	00599173:FUN_00599173	1	00596B0E:FUN_00596b0e	1	1	0	0
0059944C	FUN_0059944c	ok	0059944c_FUN_0059944c.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00599173	1	FUN_00596B0E	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0059944c(void)	0059944C	00599456	11	false		1	00599173:FUN_00599173	1	00596B0E:FUN_00596b0e	1	1	0	0
005994A2	FUN_005994a2	ok	005994a2_FUN_005994a2.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00591F0B	5	FUN_005958B8;FUN_00596613;FUN_00596AAD;FUN_0059950C;FUN_00599587	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_005994a2(void)	005994A2	00599583	214	false		1	00591F0B:FUN_00591f0b	6	005958B8:FUN_005958b8;00596613:FUN_00596613;00596AAD:FUN_00596aad;0059950C:FUN_0059950c;00599587:FUN_00599587;EXTERNAL:00000019:HeapSize	2	2	0	0
0059950C	FUN_0059950c	ok	0059950c_FUN_0059950c.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005994A2	1	FUN_00596B0E	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0059950c(void)	0059950C	00599514	9	false		1	005994A2:FUN_005994a2	1	00596B0E:FUN_00596b0e	1	1	0	0
00599587	FUN_00599587	ok	00599587_FUN_00599587.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005994A2	1	FUN_00596B0E	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00599587(void)	00599587	0059958F	9	false		1	005994A2:FUN_005994a2	1	00596B0E:FUN_00596b0e	1	1	0	0
00599797	FUN_00599797	ok	00599797_FUN_00599797.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00599B6F	6	FUN_00596AAD;FUN_00596B0E;FUN_00599944;FUN_0059998E;FUN_005999C1;FUN_005999EA	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00599797(void)	00599797	00599943	429	false		1	00599B6F:FUN_00599b6f	7	00596AAD:FUN_00596aad;00596B0E:FUN_00596b0e;00599944:FUN_00599944;0059998E:FUN_0059998e;005999C1:FUN_005999c1;005999EA:FUN_005999ea;EXTERNAL:00000018:GetCPInfo	1	1	0	0
00599944	FUN_00599944	ok	00599944_FUN_00599944.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00599797	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00599944(void)	00599944	0059998D	74	false		1	00599797:FUN_00599797	0		1	1	0	0
0059998E	FUN_0059998e	ok	0059998e_FUN_0059998e.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00599797	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0059998e(void)	0059998E	005999C0	51	false		1	00599797:FUN_00599797	0		2	2	0	0
005999C1	FUN_005999c1	ok	005999c1_FUN_005999c1.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00599797	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_005999c1(void)	005999C1	005999E9	41	false		1	00599797:FUN_00599797	0		1	1	0	0
005999EA	FUN_005999ea	ok	005999ea_FUN_005999ea.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00599797	2	FUN_0059B2E2;FUN_0059BA5D	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_005999ea(void)	005999EA	00599B6E	389	false		1	00599797:FUN_00599797	3	0059B2E2:FUN_0059b2e2;0059BA5D:FUN_0059ba5d;EXTERNAL:00000018:GetCPInfo	1	1	0	0
00599B6F	FUN_00599b6f	ok	00599b6f_FUN_00599b6f.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	3	FUN_00599B8B;FUN_00599BE3;FUN_00599C9C	1	FUN_00599797	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00599b6f(void)	00599B6F	00599B8A	28	false		3	00599B8B:FUN_00599b8b;00599BE3:FUN_00599be3;00599C9C:FUN_00599c9c	1	00599797:FUN_00599797	4	3	1	0
00599B8B	FUN_00599b8b	ok	00599b8b_FUN_00599b8b.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005927AC	2	FUN_00599B6F;FUN_0059C9BB	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00599b8b(void)	00599B8B	00599BE2	88	false		1	005927AC:entry	2	00599B6F:FUN_00599b6f;0059C9BB:FUN_0059c9bb	1	1	0	0
00599BE3	FUN_00599be3	ok	00599be3_FUN_00599be3.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005927AC	3	FUN_0058EE20;FUN_0058FFD8;FUN_00599B6F	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00599be3(void)	00599BE3	00599C9B	185	false		1	005927AC:entry	6	0058EE20:FUN_0058ee20;0058EF10:_strlen;0058FE9E:_malloc;0058FFD8:FUN_0058ffd8;005928B4:__amsg_exit;00599B6F:FUN_00599b6f	1	1	0	0
00599C9C	FUN_00599c9c	ok	00599c9c_FUN_00599c9c.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005927AC	2	FUN_00599B6F;FUN_00599D35	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00599c9c(void)	00599C9C	00599D34	153	false		1	005927AC:entry	5	0058FE9E:_malloc;005928B4:__amsg_exit;00599B6F:FUN_00599b6f;00599D35:FUN_00599d35;EXTERNAL:00000037:GetModuleFileNameA	1	1	0	0
00599D35	FUN_00599d35	ok	00599d35_FUN_00599d35.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00599C9C	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00599d35(void)	00599D35	00599EE8	436	false		1	00599C9C:FUN_00599c9c	0		2	2	0	0
00599EE9	FUN_00599ee9	ok	00599ee9_FUN_00599ee9.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_005927AC	2	FUN_0058F220;FUN_0058FFD8	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_00599ee9(void)	00599EE9	0059A01A	306	false		1	005927AC:entry	8	0058F220:FUN_0058f220;0058FE9E:_malloc;0058FFD8:FUN_0058ffd8;EXTERNAL:00000012:GetEnvironmentStringsW;EXTERNAL:00000013:GetEnvironmentStrings;EXTERNAL:00000014:FreeEnvironmentStringsW;EXTERNAL:00000015:FreeEnvironmentStringsA;EXTERNAL:00000069:WideCharToMultiByte	1	1	0	0
